,date,weighted_T,weighted_w_dir,weighted_w_spd,weighted_w_gust,weighted_rh,weighted_precip,weighted_w_u,weighted_w_v,w_gust_var,w_dir_var,w_uv_var,course_id
35,2019-04-13,70.4074074074074,143.50154320987653,1.0169753086419753,3.8888888888888893,39.01697530864198,0.0,0.11523390976113863,0.006185078483838928,2.654320987654321,92.6293271795458,65.2514197880195,1
36,2018-08-11,77.18981481481481,78.14814814814815,0.6875,3.277777777777778,48.680555555555564,0.0,0.13796556521512382,0.3596162877443187,1.4228395061728394,2930.643754286694,1653.157866094212,1
37,2018-04-14,69.10395622895622,249.98653198653196,2.4276094276094273,7.388888888888889,54.611531986531986,0.0,-2.0278019332768022,-0.06466111797056638,13.682098765432096,425.2043576902581,2837.0733066596135,1
38,2018-07-14,69.97685185185185,209.3425925925926,2.2499999999999996,7.611111111111112,66.01851851851852,0.0,-1.7967466085556645,-0.020441053980330286,6.237654320987655,2427.2088263031546,16947.115531601463,1
39,2019-04-14,60.10185185185185,232.01388888888889,2.305555555555556,5.055555555555556,67.49074074074075,0.0,-1.758557940735588,-1.217727642128064,3.2746913580246915,211.88753858024668,269.3934010203213,1
40,2019-01-19,62.638888888888886,250.1574074074074,1.6111111111111114,3.555555555555556,75.57407407407406,0.0,-1.238887984354453,-0.3195315588539384,0.46913580246913583,660.1303155006862,380.16230901768296,2
41,2018-03-17,51.858585858585855,156.74579124579125,1.5808080808080807,5.4444444444444455,73.89814814814815,0.0,0.2855854260969265,-1.1143664801300373,1.5802469135802468,213.56258431679296,166.58767141521466,1
42,2018-05-12,72.88194444444444,177.94212962962965,2.636574074074074,10.444444444444445,43.49074074074074,0.0,-0.8940459011001044,1.8095074631742232,4.024691358024692,543.8300808041837,1654.6012712284955,1
43,2017-10-21,63.391496486605185,189.96267018006145,1.3298473869126044,6.555555555555556,49.5547778509735,0.0,-0.7933022923640523,0.2346396065999028,4.469135802469135,970.2077047566034,2340.827583783717,1
44,2018-09-08,73.3329307568438,146.20793075684378,1.2433574879227052,4.611111111111112,56.42351046698872,0.0,-0.4970721843627706,-0.17535172629469242,3.126543209876543,405.7757049302331,890.1247445055518,1
45,2017-12-09,59.31356257629142,120.51014221709302,0.6983161818688135,5.833333333333333,45.8036418725778,0.0,0.23736818852366848,0.5944489240577041,4.249999999999999,2324.6786066924374,6778.267689075698,1
46,2017-11-11,62.66771885521885,151.63071841604452,0.7306488801054017,5.444444444444444,67.92839628165716,0.0,-0.4268115397058534,-0.030364889503053993,2.4691358024691357,138.92454345493965,76.39532642197476,1
47,2017-11-04,60.12701288244767,191.0042270531401,1.1445249597423512,7.722222222222222,70.79629629629629,0.0,-0.8723946511628379,-0.14752914302632067,13.978395061728397,898.3822120994658,7282.822028363687,1
48,2019-02-16,51.15488536155204,285.6727513227513,5.109347442680776,17.11111111111111,77.70273368606702,0.01737213403880071,-4.463797709766239,1.7243772097202663,16.320987654320987,131.61030332297534,250.57723927353857,2
49,2017-10-07,74.39113835037749,175.77873193634062,1.114310809962984,5.666666666666667,34.736916264090176,0.0,-0.7734361265197379,-0.20662052807202866,17.555555555555554,848.5483046199129,7080.1173589002765,1
50,2019-07-29,66.4658950617284,131.24074074074073,1.7445987654320987,5.922222222222222,58.18904320987654,0.0,0.18629340070070236,-0.20101893706838547,0.23283950617283952,20.763117283950585,1.547547304267234,1
51,2019-03-23,59.8179012345679,121.21836419753087,1.5648148148148149,6.055555555555556,51.71682098765433,0.0,1.042477490516087,0.36010199494228695,5.496913580246914,871.1363127048085,2314.446171129172,1
52,2017-12-16,61.38234702093399,149.39442431561997,2.3643317230273753,11.0,25.524355877616745,0.0,-0.1567497280272412,1.793102584076264,2.0,229.8854180543725,375.49008274235,1
53,2019-05-12,61.68518518518519,244.52314814814812,2.0231481481481484,3.777777777777778,71.44444444444444,0.0,-1.6604534196376017,-0.9690410833864592,0.617283950617284,109.82469564471864,38.61852510242592,1
54,2017-10-14,71.03462157809984,143.60054347826087,1.4230072463768115,8.833333333333334,22.84762479871176,0.0,0.318671296528218,0.9953411043493062,6.472222222222221,1406.4878400203331,7672.096115730702,1
55,2019-06-15,60.97222222222223,128.88888888888889,1.9614197530864195,6.833333333333333,61.754629629629626,0.0,0.1501430555529483,0.06769995051886958,2.2500000000000004,365.5751028806583,486.62260103896733,1
56,2017-07-19,68.71600570926658,203.7446091348265,1.2921201141853316,8.413333333333332,60.21617259552042,0.0,-0.13531459733477497,-0.7080371657140591,1.5598222222222227,1946.0025506123372,1626.0713466308498,2
57,2018-06-27,58.136905615292704,212.95028161802352,3.346564430790238,12.366666666666667,83.95625362689877,0.0,-1.462668451754076,-1.7929846813123842,0.8822222222222221,116.50483325376236,89.61333283030554,2
58,2019-07-24,68.9225925925926,280.27962962962965,3.05962962962963,9.666666666666666,71.11518518518518,0.0,-2.433576789555773,1.1072811908263556,1.5555555555555556,145.16290809327828,172.12977267692932,2
59,2018-05-16,59.72483091787438,237.48695652173913,5.653140096618357,15.733333333333334,81.00954106280194,0.0,-4.686013494151646,-2.166360489947679,2.062222222222222,78.86600819155643,81.06152480571323,2
60,2018-06-20,62.52753623188405,243.3693236714976,4.3722946859903375,13.266666666666666,74.27125603864735,0.0,-3.8577585754235373,-1.5572839923260815,1.5288888888888887,64.69194666153237,45.883897941643475,2
61,2018-02-17,60.0868082788671,252.1700708061002,2.2965127995642702,8.444444444444445,59.2884940087146,0.0,-1.7213193774073574,0.1843958588309095,2.615802469135802,89.45099466877645,115.08812516340952,2
62,2019-04-17,61.22629629629629,267.69814814814816,2.8166666666666664,9.333333333333334,73.87592592592593,0.0,-2.537772745143533,0.09664955966506134,3.2888888888888896,14.17673525377237,10.815714210232223,2
63,2019-03-21,52.4,247.0,2.2,5.0,82.3,0.0,-2.025110677595524,-0.8596084826760372,0.0,0.0,0.0,2
64,2017-05-31,60.434127140974965,209.4606499780413,2.7634530083443125,13.6,87.9588713219148,0.0,-1.9455757268892577,-0.9583657129447586,35.04,1197.4462051324188,32311.39313098122,2
65,2018-07-11,63.372407407407394,265.30370370370366,4.42037037037037,12.933333333333332,84.3588888888889,0.0,-3.97479163228585,-0.19153731285175757,1.5288888888888887,29.11794924554189,38.36188393435962,2
66,2017-05-10,57.62444444444446,254.82500000000002,4.777222222222222,15.066666666666668,76.4,0.0,-4.303550493266978,-1.3521460986730276,0.728888888888889,54.44356481481477,27.9087705761316,2
67,2017-03-15,57.381594202898555,252.71148440931051,1.831282389108476,11.666666666666666,84.60915678524374,0.0,-1.5739930597383227,-0.7081402360975383,3.5555555555555554,11.826541326460893,36.107820432477794,2
68,2018-03-10,54.588335738335736,254.98677248677254,0.7554112554112554,5.0,94.63347763347763,0.0,-0.5499909784969822,-0.17453766222336242,0.6666666666666666,35.03979752632954,12.003811602978011,2
69,2019-06-26,63.38296296296296,254.63148148148147,8.037037037037036,20.533333333333335,79.00555555555556,0.0,-7.38243555240926,-2.0191673894526354,4.115555555555555,10.39727023319613,15.276235481379748,2
70,2019-05-22,66.28981481481482,229.02962962962962,2.412962962962963,10.0,70.38148148148149,0.0,-2.003311043200972,-0.7758569288961866,12.666666666666666,978.7625994513031,5981.535420027431,2
71,2019-04-03,57.60277777777778,265.89444444444445,2.8666666666666667,5.6000000000000005,83.43888888888888,0.0,-2.776278416948261,-0.18325201310172004,1.04,5.374043209876517,3.0925162139917552,2
72,2018-05-09,63.30561996779389,225.7756843800322,4.238405797101449,13.733333333333334,74.16433172302737,0.0,-3.1266772768662547,-1.7389057869000404,6.328888888888888,25.87108129063039,139.80071235885046,2
73,2017-02-25,51.510861513687594,263.9678743961353,1.3484702093397747,8.522222222222224,63.71376811594203,0.0,-1.1642929596227443,-0.06912524579506572,6.541728395061728,325.3765810170598,3147.061946634196,2
74,2018-12-22,53.32253086419754,239.57407407407405,1.2006172839506173,5.0,76.03395061728395,0.0,-0.9795235376366276,-0.078630761076234,0.6666666666666666,921.0876200274353,934.3849133770259,2
75,2018-08-15,64.9151851851852,233.99444444444444,5.861296296296295,17.333333333333332,84.87611111111111,0.0,-4.967552860988216,-2.277329381786523,11.02222222222222,121.3881893004115,1287.5078154549599,2
76,2018-10-03,65.63111111111111,255.31111111111113,3.766666666666666,13.933333333333335,89.07962962962962,0.0,-3.2787384105672164,-0.4511206441885447,8.862222222222222,75.66493827160501,533.9806607864662,2
77,2019-05-29,64.49962962962962,220.0592592592593,3.2129629629629632,10.133333333333335,72.51481481481481,0.0,-1.7909032685163007,-1.533325001383578,1.448888888888889,1688.7758093278464,2266.7652095767967,2
78,2018-05-30,56.79277777777778,240.84444444444446,13.261111111111111,26.2,77.36666666666666,0.0,-11.489205095722886,-6.119996041537148,1.493333333333333,59.00635802469137,6.547452592592556,2
79,2019-01-12,59.239506172839505,128.679012345679,1.388888888888889,6.333333333333333,73.25617283950618,0.0,0.7141783330822822,-0.5456135954360332,6.888888888888888,330.3134621246763,1560.9360800007287,2
80,2017-08-30,67.83116161616162,199.96969696969697,1.2593434343434342,5.079999999999999,64.45530303030303,0.0,-0.48918332731549796,-0.5042679372247044,6.689600000000001,838.9526400367312,5635.300242812368,2
81,2017-05-03,65.9875,284.72777777777776,1.7869444444444442,8.2,70.85277777777777,0.0,-1.3845959619300674,0.8548062824411403,3.4133333333333336,189.53955246913577,260.64699648148127,2
82,2019-04-10,66.90833333333333,263.9222222222222,3.3888888888888893,8.200000000000001,51.219444444444434,0.0,-2.568790333703862,0.8533389101562233,7.760000000000001,354.4988117283952,1155.301877942389,2
83,2017-07-26,62.72769543258673,260.09039306104523,3.136916996047431,13.4,81.56052371541503,0.0,-2.8402545909907677,-0.8503582834098279,3.0399999999999996,65.23962029958548,140.38108822217228,2
84,2018-12-29,54.30833333333334,199.91666666666666,1.3117283950617287,4.0,50.987654320987666,0.0,-1.0648173697289518,-0.41248567558628196,1.3333333333333333,2428.2150205761313,2385.6435185185182,2
85,2019-03-27,58.31666666666666,261.0222222222222,4.783333333333333,9.333333333333334,74.97222222222223,0.0,-4.677517108889713,-0.5969609890158963,1.822222222222222,49.22913580246908,57.036474119798534,2
86,2018-12-08,57.39567901234568,214.91666666666666,1.722222222222222,6.777777777777779,72.34876543209876,0.0,-0.4973032527408037,-0.6773716167227238,0.617283950617284,1797.7186213991765,1412.827989254685,2
87,2019-07-17,65.33305555555556,265.33611111111117,3.3588888888888886,9.266666666666666,79.81777777777778,0.0,-2.95678212766189,0.29968397556809284,0.9955555555555554,636.1288117283948,1076.739153255601,2
88,2018-07-25,66.345,243.8425925925926,3.0850000000000004,9.6,78.16314814814815,0.0,-2.5992039365280246,-0.846492452792304,5.44,260.10562414266116,688.846657704618,2
89,2019-03-16,62.3112962962963,223.4759259259259,2.305555555555556,10.666666666666666,63.77962962962963,0.0,-1.7430534165314195,-0.8611610128406303,7.422222222222222,910.1333196159121,7242.017477051258,2
90,2018-09-19,67.52777777777779,256.8740740740741,1.1992592592592592,5.733333333333334,66.42407407407407,0.0,-0.9184657141833616,0.06546309051889614,3.262222222222222,117.73239368998624,247.02056864705605,2
91,2018-08-22,64.2187037037037,233.50555555555556,3.7274074074074073,12.066666666666665,83.8887037037037,0.0,-2.8774286634170205,-1.427162613666096,2.862222222222222,77.99117283950606,67.23035443987195,2
92,2018-11-10,58.54760562840273,134.62948585231194,0.25545395291772105,3.6666666666666665,40.742034736599955,0.0,-0.010511465265371042,-0.19293985651128112,0.888888888888889,1624.6971248011826,1670.9878591288486,2
93,2018-11-03,64.11122222222222,124.70555555555558,0.22999999999999998,3.2000000000000006,76.56,0.0,-0.21446588897422944,0.07991607326211063,4.159999999999999,9903.341311728394,34027.77695374486,2
94,2017-07-05,64.37399978041283,253.04371980676328,2.616539306104524,10.666666666666666,75.06786341677646,0.0,-2.358234489753847,-0.9161480118504363,2.222222222222222,3.1685630936544733,2.1187235178140837,2
95,2019-07-03,65.82055555555556,229.5222222222222,3.8685185185185182,11.4,71.55740740740741,0.0,-2.757817447877915,-1.7278334044631312,1.0399999999999998,712.6352057613168,1411.5350921810693,2
96,2017-08-02,65.62992063492064,288.4896825396825,2.2525,9.146666666666667,80.25277777777778,0.0,-1.8958083442379607,0.8310827066804557,0.7491555555555558,101.12860670193987,5.674428650226365,2
97,2019-02-23,52.77222222222222,214.84876543209876,1.867283950617284,7.000000000000001,65.21296296296296,0.0,-1.2206066275420426,-0.7209699150123238,1.3333333333333333,1140.2889422344153,3045.2840808057713,2
98,2018-05-02,57.69573015873018,243.51449735449737,4.328476190476191,12.533333333333333,80.77253968253969,0.0,-3.5603081453609455,-0.7777600384701614,2.9155555555555552,140.13025677892568,61.76070739725888,2
99,2018-10-17,58.75314814814815,235.36296296296294,2.675925925925926,10.866666666666667,86.8611111111111,0.0,-2.332907309891619,-0.6644512396612189,1.182222222222222,994.1780315500682,2288.872574469336,2
100,2017-06-07,59.19936100131753,248.9244180939833,3.165239350021959,13.200000000000001,85.60167984189722,0.0,-2.791623512573563,-1.2177476182595253,5.759999999999999,14.870744198250307,49.71889841662445,2
101,2018-04-11,55.66871167777456,219.2661218970347,4.59512315270936,16.533333333333335,80.71901767603593,0.01496348884381339,-1.6552686425698984,-2.026337330894607,2.9155555555555552,1610.4453109017402,1153.9540917327254,2
102,2017-03-29,64.20209339774559,234.3123752012882,2.1259702093397745,11.799999999999999,69.4504347826087,0.0,-1.622814406213009,-1.1384111346695018,21.226666666666667,213.08019023366285,1407.9934083913886,2
103,2019-04-24,64.4814074074074,275.9956084656084,2.633809523809524,8.000000000000002,70.82285714285713,0.0,-2.1688062778710884,0.7359818813564568,3.3333333333333335,379.3965987962265,1080.0954337939772,2
104,2018-08-01,64.66707589855865,195.01525269111474,2.62994490056559,8.8,75.27375387702973,0.0,-0.5866368254866435,-1.7866196929067308,2.9599999999999995,638.643470229761,1211.9827879035367,2
105,2019-02-09,50.181790123456786,167.00617283950618,3.425925925925926,12.111111111111112,84.03395061728395,0.03141975308641976,1.0178628002863996,-2.8035726409472073,7.2098765432098775,375.8516422801401,3963.394724368201,2
106,2018-12-01,54.83271604938272,277.3333333333333,3.2901234567901234,14.222222222222221,80.56172839506173,0.010987654320987658,-2.860249115658675,0.9130717702283199,15.50617283950617,63.088991769547334,794.3375254731997,2
107,2019-06-19,61.5837037037037,254.07037037037037,4.7444444444444445,14.600000000000003,87.35370370370372,0.0,-4.279146027510619,-0.9428128103171854,4.64,18.856776406035618,43.69152164609047,2
108,2017-06-28,62.557728540305,246.18681045751634,1.8682745098039213,9.4,73.61622222222222,0.0,-1.6113052548478415,-0.7279938321066789,2.373333333333333,64.12710175300101,130.69687286768405,2
109,2017-01-28,53.83594642072902,251.6023276240668,1.1207949055775142,7.68888888888889,63.95410628019324,0.0,-0.963792451057326,-0.41969703754394017,0.1343209876543209,28.786246880020173,2.4756849868201436,2
110,2017-04-05,61.66014916243177,258.7692342681473,0.8959683794466403,7.506666666666668,30.341635297070084,0.0,-0.7947932352307729,-0.37499333154084197,10.185955555555557,51.71360375478914,545.7569683815103,2
111,2018-05-23,59.063671497584544,232.8937198067633,4.633816425120773,12.933333333333335,78.5135265700483,0.0,-3.5262941368330165,-1.5780444135775944,1.3955555555555554,23.31827113818294,22.104185716076163,2
112,2017-03-04,56.731803542673106,232.67934782608697,3.031702898550725,13.555555555555555,79.23087761674718,0.0,-2.292355580831136,-1.6205428768058685,7.580246913580248,97.94542025484843,794.3355551287171,2
113,2018-04-25,56.76118357487923,232.18731884057968,5.310893719806764,13.773333333333332,78.82705314009662,0.0,-3.979348017044883,-1.2389012310454057,1.8259555555555556,253.2748301302247,168.02790533181266,2
114,2019-03-20,57.070740740740725,252.34444444444443,4.092592592592593,10.4,75.2388888888889,0.0,-3.8349149742941724,-0.9963450456664372,8.373333333333333,65.52343621399176,375.46182823045257,2
115,2017-03-22,56.907089371980675,271.21763285024156,5.003405797101449,17.533333333333335,64.48369565217392,0.0,-4.539010912791437,-0.3703013225191112,10.782222222222222,250.7349768372659,1048.0569576011737,2
116,2018-06-13,73.2186111111111,207.44444444444446,2.024722222222222,8.533333333333333,58.919444444444444,0.0,-0.2437965398960651,-0.897937990193936,1.722222222222222,1659.677237654321,1287.3954671753547,2
117,2018-08-29,66.0914814814815,265.27037037037036,3.622777777777778,11.733333333333334,84.70666666666669,0.0,-3.2191674296745423,-0.22369097959942183,2.9955555555555553,37.92175582990389,72.34471166793634,2
118,2017-05-24,59.06204106280194,249.50434782608696,5.43054347826087,18.133333333333336,78.12632850241546,0.0,-4.90632831092197,-1.949708145254844,1.5822222222222224,6.155637733669387,1.1076455848833449,2
119,2018-03-28,67.51552899320647,233.55939824205544,1.7171516039365937,9.193333333333333,57.36495433422411,0.0,-1.2140492269659164,-0.48044196191567606,18.616622222222222,99.20157066636311,1839.4710865787883,2
120,2017-08-09,64.21287198067634,201.39971014492755,1.9447028985507246,11.173333333333332,80.20876811594202,0.0,-0.7843857912718374,-1.3906073737800881,1.028622222222222,61.745923041377786,72.55334431409447,2
121,2018-10-10,60.01166666666668,250.18703703703704,2.653703703703704,9.0,84.08333333333333,0.0,-2.3784683178421733,-0.5523197864759339,2.7999999999999994,98.99582990397795,297.4949051668951,2
122,2017-08-23,61.94968599033816,248.39400966183572,2.826265700483092,10.746666666666664,86.57028985507246,0.0,-2.5380533458199204,-1.033168790524827,1.6531555555555564,10.996739489836393,10.421792674014476,2
123,2018-09-05,59.899485754985754,241.15908831908834,3.8765712250712245,12.200000000000001,85.05193162393164,0.0,-3.24113001240269,-1.525449935156926,1.76,125.77063134552488,174.9264058357812,2
124,2019-03-13,62.74696969696969,308.30151515151516,3.4292929292929295,6.733333333333333,41.3979797979798,0.0,-2.4820913846385144,2.1687147199788837,6.062222222222222,86.77459595959596,304.96527956467,2
125,2019-05-08,59.546481481481486,250.2611111111111,5.592592592592593,16.133333333333333,81.93148148148147,0.0,-5.000630495210235,-1.5634565883143117,2.5155555555555558,62.155329218107035,85.18266677640605,2
126,2019-01-26,66.18518518518519,202.52777777777774,2.25,7.111111111111112,38.638888888888886,0.0,-0.16655727201423112,0.4356417306473987,1.6543209876543212,677.5987654320983,677.8275970133559,2
127,2018-01-27,55.65384800384802,206.87103174603178,1.875661375661376,5.0,72.3006253006253,0.0,-0.716279884172499,-1.0056396152596743,0.6666666666666666,401.94794816074574,402.2777089573828,2
128,2017-04-19,61.97149413388544,268.9111111111111,2.0490338164251205,10.533333333333333,75.93904416839199,0.0,-1.7981318290023216,-0.036813108209530536,11.182222222222222,82.11339506172833,411.4781961774106,2
129,2018-04-04,56.54863489051535,241.49058361695936,3.057445026756222,13.839999999999998,80.4891410901278,0.0,-2.496389748936415,-0.8903959749586429,10.171733333333334,113.4401201162927,655.0055268405735,2
130,2018-10-31,64.7209692982456,147.8969298245614,0.3447368421052632,2.4,67.34337719298246,0.0,-0.12352824558823589,-0.22355234272771884,3.84,1381.5326961372728,4349.8513603169185,2
131,2018-07-18,62.83166666666665,254.07037037037034,4.681481481481481,13.133333333333333,84.64111111111112,0.0,-4.236911627977477,-1.1121277031114847,3.4488888888888893,3.6128463648834046,5.990181078087711,2
132,2017-07-12,59.715349143610005,265.93519982433025,3.483819718928414,12.333333333333334,82.09640974967063,0.0,-3.2365067362198716,-0.46180976646329147,3.555555555555556,87.45143822680996,122.7693927259745,2
133,2018-09-12,63.15055555555555,199.93148148148148,2.164444444444445,11.33333333333333,77.70314814814814,0.0,-1.242043050465597,-1.114126423289304,5.688888888888889,576.3127434842249,2051.5946026571146,2
134,2019-07-10,67.21484126984127,215.76984126984124,4.573769841269841,13.466666666666669,78.09019841269841,0.0,-2.805266369722189,-2.856300677343752,5.848888888888889,95.80084876543214,319.5279683514836,2
135,2017-04-12,62.395012077294695,200.4423913043478,4.052004830917875,19.2,62.842391304347835,0.0,-1.5184149201704884,-3.139698747420105,2.56,107.71508926696066,267.9522115469444,2
136,2019-05-01,60.83425925925926,251.02407407407406,3.214814814814815,12.066666666666665,78.19074074074074,0.0,-2.913583581932084,-0.7266222781834961,9.262222222222222,56.2093484224965,303.5004129086006,2
137,2018-09-26,58.037777777777784,254.15185185185183,3.9472222222222224,13.6,91.53111111111112,0.0,-3.4268110383318935,-0.43074760483230956,3.84,116.33403978052151,359.20504439872144,2
138,2018-07-04,61.562222222222225,257.34999999999997,5.347592592592593,13.533333333333331,80.23962962962963,0.0,-4.995932179059655,-0.995284683306607,2.782222222222222,2.786502057613172,2.8944919067215245,2
139,2019-06-05,68.85519323671498,239.0114734299517,2.806642512077295,7.199999999999999,65.69384057971016,0.0,-1.9389618037246465,-0.8024959984765014,1.0933333333333335,818.5966597820255,235.47271958836095,2
140,2017-05-17,62.98533630620588,249.17326272761053,2.087579895949461,10.333333333333334,56.261041434411,0.0,-1.689427671038435,-1.0155998444814072,10.222222222222221,65.43881025511214,318.30752740282594,2
