,course_id,cumgame_coeff,intercept,mse,n_value,nomatch,player,precip_coeff,prediction_score,wind_coeff
864,0,,79.0,,,,Sequoia Simental,,,
865,1,,,,,1.0,Sequoia Simental,,,
866,2,,,,,1.0,Sequoia Simental,,,
867,0,-1.5283507723057057e-17,62.666666666666664,13.555555555555557,3.0,,Shifukato Yoshi,0.0,0.0,0.0
868,1,,,,,1.0,Shifukato Yoshi,,,
869,2,,,,,1.0,Shifukato Yoshi,,,
870,0,-0.0,64.7,15.61,10.0,,Steven Cole,0.0,0.0,0.0
871,1,,,,,1.0,Steven Cole,,,
872,2,,,,,1.0,Steven Cole,,,
873,0,0.0,55.375,3.984375,8.0,,Trevor Duckworth,0.0,0.0,-0.0
874,1,,,,,1.0,Trevor Duckworth,,,
875,2,,,,,1.0,Trevor Duckworth,,,
876,0,0.829486729797026,55.166666666666664,5.805303850077223,12.0,,Will Borger,0.15543914098256956,0.25626000497231294,0.4550630263556575
877,1,,,,,1.0,Will Borger,,,
878,2,,,,,1.0,Will Borger,,,
879,0,0.2432474809173802,55.5,0.4713660484039342,6.0,,Wilson Linker,0.8347708601772668,0.7540698877892517,-0.0
880,1,,,,,1.0,Wilson Linker,,,
881,2,,,,,1.0,Wilson Linker,,,
882,0,,,,,1.0,Joe Doanahue,,,
883,1,,,,,1.0,Joe Doanahue,,,
884,2,,62.0,,,,Joe Doanahue,,,
885,0,,60.0,,,,Andrew Monbouquette,,,
886,1,,,,,1.0,Andrew Monbouquette,,,
887,2,,,,,1.0,Andrew Monbouquette,,,
888,0,,69.0,,,,Anthony Nicolay,,,
889,1,,,,,1.0,Anthony Nicolay,,,
890,2,,,,,1.0,Anthony Nicolay,,,
891,0,1.8442670626483093e-17,55.0,7.333333333333333,6.0,,Booth Burrows,-0.0,0.0,0.0
892,1,,,,,1.0,Booth Burrows,,,
893,2,,50.0,,,,Booth Burrows,,,
894,0,0.0,52.5,13.916666666666666,6.0,,Dave Burnham,-0.0,0.0,-0.0
895,1,,,,,1.0,Dave Burnham,,,
896,2,,,,,1.0,Dave Burnham,,,
897,0,0.0,63.666666666666664,18.222222222222225,6.0,,Dave Headd,-0.0,0.0,0.0
898,1,,,,,1.0,Dave Headd,,,
899,2,,,,,1.0,Dave Headd,,,
900,0,2.1022360747129012e-17,58.5,10.25,4.0,,Eric Roth,0.0,0.0,0.0
901,1,,,,,1.0,Eric Roth,,,
902,2,,,,,1.0,Eric Roth,,,
903,0,-0.11013854097718538,60.666666666666664,4.835380987751736,6.0,,Frankie Doherty,0.1645206446293388,0.1788975681176298,0.411810189250695
904,1,,,,,1.0,Frankie Doherty,,,
905,2,,,,,1.0,Frankie Doherty,,,
906,0,,57.0,,,,Grant Barr,,,
907,1,,,,,1.0,Grant Barr,,,
908,2,,,,,1.0,Grant Barr,,,
909,0,-0.0,52.5625,9.62109375,16.0,,Harper Alexander,0.0,0.0,0.0
910,1,,,,,1.0,Harper Alexander,,,
911,2,,,,,1.0,Harper Alexander,,,
912,0,-0.0,77.5,36.81814484080844,4.0,,Jamie Williams,-0.034508852288329596,0.011593427092390751,0.011460848572858213
913,1,,,,,1.0,Jamie Williams,,,
914,2,,,,,1.0,Jamie Williams,,,
915,0,0.06789021447741993,64.27272727272727,20.05376518738644,11.0,,Joe Canose,0.013044161367502766,0.007158106516465201,0.0
916,1,,,,,1.0,Joe Canose,,,
917,2,,,,,1.0,Joe Canose,,,
918,0,1.3307342334206196,57.09090909090909,9.987735218050936,11.0,,Jon Toby,0.6798111347598582,0.2815006174886068,-0.0
919,1,,,,,1.0,Jon Toby,,,
920,2,,,,,1.0,Jon Toby,,,
921,0,0.676737317926719,57.23076923076923,7.9383822038205745,13.0,,Juni Martins,0.3014291903567347,0.2644810348433789,0.47869757087205445
922,1,,,,,1.0,Juni Martins,,,
923,2,,60.0,,,,Juni Martins,,,
924,0,2.714165787445496,63.0,0.006924584238859763,4.0,,Justin Box,4.0110809991506775,0.9998076504378095,0.7396398980686735
925,1,,,,,1.0,Justin Box,,,
926,2,,,,,1.0,Justin Box,,,
927,0,0.0,61.09090909090909,5.307016590785885,11.0,,Kevin Smeds,-0.0,0.15283772099592075,0.4796162143631633
928,1,,,,,1.0,Kevin Smeds,,,
929,2,,,,,1.0,Kevin Smeds,,,
930,0,,47.0,,,,Lance Landgren,,,
931,1,,,,,1.0,Lance Landgren,,,
932,2,,,,,1.0,Lance Landgren,,,
933,0,,53.0,,,,Lucas Walton,,,
934,1,,,,,1.0,Lucas Walton,,,
935,2,,,,,1.0,Lucas Walton,,,
936,0,,55.0,,,,Luis Villalobos,,,
937,1,,,,,1.0,Luis Villalobos,,,
938,2,,,,,1.0,Luis Villalobos,,,
939,0,,50.0,,,,Mark Patnode,,,
940,1,,,,,1.0,Mark Patnode,,,
941,2,,,,,1.0,Mark Patnode,,,
942,0,0.0,58.25,6.4375,8.0,,Mick Coronel,-0.0,0.0,0.0
943,1,,,,,1.0,Mick Coronel,,,
944,2,,,,,1.0,Mick Coronel,,,
945,0,4.145879020456943,66.16666666666667,7.673762474445975,6.0,,Mike Gilman,-4.988466026656069,0.7366487616014727,-4.781194659111949
946,1,,,,,1.0,Mike Gilman,,,
947,2,,,,,1.0,Mike Gilman,,,
948,0,0.25059102581459053,61.8,3.514017407586853,5.0,,Roth Roeun,-0.0,0.15528427702239112,-0.0
949,1,,,,,1.0,Roth Roeun,,,
950,2,,,,,1.0,Roth Roeun,,,
951,0,-0.0,50.84615384615385,9.66863905325444,13.0,,"Scott ""Bizzle"" Badovick",-0.0,0.0,-0.0
952,1,,,,,1.0,"Scott ""Bizzle"" Badovick",,,
953,2,,,,,1.0,"Scott ""Bizzle"" Badovick",,,
954,0,-0.0,51.6,12.373333333333338,15.0,,Todd Kurnat,-0.0,0.0,0.0
955,1,,,,,1.0,Todd Kurnat,,,
956,2,,,,,1.0,Todd Kurnat,,,
957,0,,67.0,,,,Alan Musselman,,,
958,1,,,,,1.0,Alan Musselman,,,
959,2,,,,,1.0,Alan Musselman,,,
960,0,,58.0,,,,Chris Morrissey,,,
961,1,,,,,1.0,Chris Morrissey,,,
962,2,,,,,1.0,Chris Morrissey,,,
963,0,-0.0,63.63636363636363,5.6259302048595785,11.0,,Erica Norton,-0.4854233257541572,0.14694542006515166,-0.30050353876449776
964,1,,,,,1.0,Erica Norton,,,
965,2,,,,,1.0,Erica Norton,,,
966,0,0.0,55.5,12.5,8.0,,Filipe Wong,0.0,0.0,0.0
967,1,,,,,1.0,Filipe Wong,,,
968,2,,,,,1.0,Filipe Wong,,,
969,0,0.7837747070183676,60.888888888888886,1.5845306459729651,9.0,,Jake Ward,1.289475272286013,0.7578358824079052,0.8997660818297061
970,1,,,,,1.0,Jake Ward,,,
971,2,,,,,1.0,Jake Ward,,,
972,0,,56.0,,,,Kelvin Preciado,,,
973,1,,,,,1.0,Kelvin Preciado,,,
974,2,,,,,1.0,Kelvin Preciado,,,
975,0,,85.0,,,,Lefty Stone,,,
976,1,,,,,1.0,Lefty Stone,,,
977,2,,,,,1.0,Lefty Stone,,,
978,0,0.0,59.666666666666664,1.5555555555555554,3.0,,Nathan La Chance,0.0,0.0,0.0
979,1,,,,,1.0,Nathan La Chance,,,
980,2,,,,,1.0,Nathan La Chance,,,
981,0,,71.0,,,,Nick Hafeman,,,
982,1,,,,,1.0,Nick Hafeman,,,
983,2,,,,,1.0,Nick Hafeman,,,
984,0,1.1040915651764764,51.666666666666664,0.0001815432144655533,3.0,,Nick Norena,0.0,0.9998832936478436,0.2603819846702513
985,1,,,,,1.0,Nick Norena,,,
986,2,,,,,1.0,Nick Norena,,,
987,0,,55.0,,,,Ricky Creelman,,,
988,1,,,,,1.0,Ricky Creelman,,,
989,2,,,,,1.0,Ricky Creelman,,,
990,0,0.13310271132712628,66.375,8.023600261490394,8.0,,Ron Hanhy,1.7756156587552085,0.5659252605787107,1.210682257238147
991,1,,,,,1.0,Ron Hanhy,,,
992,2,,,,,1.0,Ron Hanhy,,,
993,0,0.0,68.0,19.666666666666668,6.0,,Scott Maxey,0.0,0.0,0.0
994,1,,,,,1.0,Scott Maxey,,,
995,2,,,,,1.0,Scott Maxey,,,
996,0,,58.0,,,,Scott McClafin,,,
997,1,,,,,1.0,Scott McClafin,,,
998,2,,,,,1.0,Scott McClafin,,,
999,0,,54.5,,,,Wolf Gaudchau,,,
1000,1,,,,,1.0,Wolf Gaudchau,,,
1001,2,,,,,1.0,Wolf Gaudchau,,,
1002,0,,61.0,,,,Carlos Bagan,,,
1003,1,,,,,1.0,Carlos Bagan,,,
1004,2,,,,,1.0,Carlos Bagan,,,
1005,0,-0.0,62.5,11.75,8.0,,Dan Harris,0.0,0.0,-0.0
1006,1,,,,,1.0,Dan Harris,,,
1007,2,,,,,1.0,Dan Harris,,,
1008,0,,68.0,,,,Dillon Donovan,,,
1009,1,,,,,1.0,Dillon Donovan,,,
1010,2,,,,,1.0,Dillon Donovan,,,
1011,0,,63.0,,,,Dreet Koiv,,,
1012,1,,,,,1.0,Dreet Koiv,,,
1013,2,,,,,1.0,Dreet Koiv,,,
1014,0,,57.0,,,,Jake Forrer,,,
1015,1,,,,,1.0,Jake Forrer,,,
1016,2,,,,,1.0,Jake Forrer,,,
1017,0,0.0,59.833333333333336,23.805555555555557,6.0,,James Teets,0.0,0.0,2.2242601799416955e-17
1018,1,,,,,1.0,James Teets,,,
1019,2,,,,,1.0,James Teets,,,
1020,0,,63.0,,,,Life GIbson,,,
1021,1,,,,,1.0,Life GIbson,,,
1022,2,,,,,1.0,Life GIbson,,,
1023,0,0.0,52.09090909090909,2.6280991735537196,11.0,,Marquis Mallen,0.0,0.0,-0.0
1024,1,,,,,1.0,Marquis Mallen,,,
1025,2,,,,,1.0,Marquis Mallen,,,
1026,0,,64.0,,,,Mike GIlman,,,
1027,1,,,,,1.0,Mike GIlman,,,
1028,2,,,,,1.0,Mike GIlman,,,
1029,0,,69.0,,,,Patrick Wiley,,,
1030,1,,,,,1.0,Patrick Wiley,,,
1031,2,,,,,1.0,Patrick Wiley,,,
1032,0,,62.5,,,,Ron Bohn,,,
1033,1,,,,,1.0,Ron Bohn,,,
1034,2,,,,,1.0,Ron Bohn,,,
1035,0,0.7747767712968672,61.77777777777778,10.221983787563646,9.0,,Thor Scordelis,0.6893458280363723,0.49880103705045076,-1.3017570178818887
1036,1,,,,,1.0,Thor Scordelis,,,
1037,2,,,,,1.0,Thor Scordelis,,,
1038,0,-0.0,62.75,13.1875,4.0,,Viento Nieto,-0.0,0.0,2.855764149824729e-17
1039,1,,,,,1.0,Viento Nieto,,,
1040,2,,,,,1.0,Viento Nieto,,,
1041,0,0.0,58.857142857142854,16.979591836734695,7.0,,William Jerpe,1.2455289530486157e-17,0.0,-0.0
1042,1,,,,,1.0,William Jerpe,,,
1043,2,,,,,1.0,William Jerpe,,,
1044,0,,64.5,,,,Alex Georgopoulos,,,
1045,1,,,,,1.0,Alex Georgopoulos,,,
1046,2,,,,,1.0,Alex Georgopoulos,,,
1047,0,,70.0,,,,Andy Martilla,,,
1048,1,,,,,1.0,Andy Martilla,,,
1049,2,,,,,1.0,Andy Martilla,,,
1050,0,-1.7204206917695166,55.666666666666664,0.00032641051029528727,3.0,,Bill Shea,-1.0044885543540651,0.9999717529366091,0.7986729104470919
1051,1,,,,,1.0,Bill Shea,,,
1052,2,,,,,1.0,Bill Shea,,,
1053,0,-0.0,57.333333333333336,22.88888888888889,3.0,,Brent Allard,-0.0,0.0,0.0
1054,1,,,,,1.0,Brent Allard,,,
1055,2,,,,,1.0,Brent Allard,,,
1056,0,-0.0,58.55555555555556,9.135802469135802,9.0,,Brett Allen,-0.0,0.0,0.0
1057,1,,56.0,,,,Brett Allen,,,
1058,2,,,,,1.0,Brett Allen,,,
1059,0,,70.0,,,,Daniel Moroney,,,
1060,1,,,,,1.0,Daniel Moroney,,,
1061,2,,,,,1.0,Daniel Moroney,,,
1062,0,0.0,61.0,1.5400072901350472,5.0,,Daniel Tarango,0.7318806797540832,0.5187477218327977,0.0
1063,1,,,,,1.0,Daniel Tarango,,,
1064,2,,,,,1.0,Daniel Tarango,,,
1065,0,-0.2367077663525218,62.0,41.974604538687025,3.0,,Jason Tindell,0.0,0.13750812591738992,0.49093405683797303
1066,1,,,,,1.0,Jason Tindell,,,
1067,2,,,,,1.0,Jason Tindell,,,
1068,0,0.0,63.875,36.359375,8.0,,Nick Klein,-0.0,0.0,0.0
1069,1,,,,,1.0,Nick Klein,,,
1070,2,,,,,1.0,Nick Klein,,,
1071,0,,56.5,,,,Patrick Humphreys,,,
1072,1,,,,,1.0,Patrick Humphreys,,,
1073,2,,,,,1.0,Patrick Humphreys,,,
1074,0,0.21352220863984572,66.33333333333333,8.248022531386656,9.0,,Randy Waters,0.0,0.1564522411081829,0.4979788664947301
1075,1,,,,,1.0,Randy Waters,,,
1076,2,,,,,1.0,Randy Waters,,,
1077,0,-0.0,59.625,5.484375,8.0,,Ryan Santos,-0.0,0.0,-0.0
1078,1,,,,,1.0,Ryan Santos,,,
1079,2,,,,,1.0,Ryan Santos,,,
1080,0,,56.0,,,,Vince Cervantes,,,
1081,1,,,,,1.0,Vince Cervantes,,,
1082,2,,,,,1.0,Vince Cervantes,,,
1083,0,1.6437086742929794,66.66666666666667,0.00019936257555134372,3.0,,Matt Gibb,2.805891389216016,0.9999912899845632,-2.0373743199913705
1084,1,,,,,1.0,Matt Gibb,,,
1085,2,,,,,1.0,Matt Gibb,,,
1086,0,,50.5,,,,Matt Shustack,,,
1087,1,,,,,1.0,Matt Shustack,,,
1088,2,,,,,1.0,Matt Shustack,,,
1089,0,2.2583029154607842e-17,68.66666666666667,36.22222222222222,3.0,,Patrick Whitesell,-0.0,0.0,0.0
1090,1,,,,,1.0,Patrick Whitesell,,,
1091,2,,,,,1.0,Patrick Whitesell,,,
1092,0,,54.0,,,,Putnam Daily,,,
1093,1,,,,,1.0,Putnam Daily,,,
1094,2,,,,,1.0,Putnam Daily,,,
1095,0,,61.5,,,,Tim Deweerd,,,
1096,1,,,,,1.0,Tim Deweerd,,,
1097,2,,,,,1.0,Tim Deweerd,,,
1098,0,,52.0,,,,Torrey Tuft,,,
1099,1,,,,,1.0,Torrey Tuft,,,
1100,2,,,,,1.0,Torrey Tuft,,,
1101,0,,,,,1.0,Patrick Humphries,,,
1102,1,,,,,1.0,Patrick Humphries,,,
1103,2,,52.0,,,,Patrick Humphries,,,
1104,0,0.0,57.0,12.110795843817064,4.0,,Andy Leaf,-0.0,0.505681802293181,1.8760800716614419
1105,1,,,,,1.0,Andy Leaf,,,
1106,2,,,,,1.0,Andy Leaf,,,
1107,0,,53.0,,,,Bill Emmack,,,
1108,1,,,,,1.0,Bill Emmack,,,
1109,2,,,,,1.0,Bill Emmack,,,
1110,0,,71.0,,,,Blake Riggs,,,
1111,1,,,,,1.0,Blake Riggs,,,
1112,2,,,,,1.0,Blake Riggs,,,
1113,0,,57.0,,,,Brad Donahue,,,
1114,1,,,,,1.0,Brad Donahue,,,
1115,2,,,,,1.0,Brad Donahue,,,
1116,0,,62.0,,,,Carlos Pagan,,,
1117,1,,,,,1.0,Carlos Pagan,,,
1118,2,,,,,1.0,Carlos Pagan,,,
1119,0,,57.0,,,,Christian Conners,,,
1120,1,,,,,1.0,Christian Conners,,,
1121,2,,,,,1.0,Christian Conners,,,
1122,0,0.0,56.666666666666664,10.888888888888891,3.0,,Dino Papagni,-1.2166232465455814e-17,0.0,0.0
1123,1,,,,,1.0,Dino Papagni,,,
1124,2,,,,,1.0,Dino Papagni,,,
1125,0,,66.0,,,,Ike Seneca,,,
1126,1,,,,,1.0,Ike Seneca,,,
1127,2,,,,,1.0,Ike Seneca,,,
1128,0,,58.0,,,,Nathan Vizcarra,,,
1129,1,,,,,1.0,Nathan Vizcarra,,,
1130,2,,,,,1.0,Nathan Vizcarra,,,
1131,0,,73.0,,,,Schuylar Fairris,,,
1132,1,,,,,1.0,Schuylar Fairris,,,
1133,2,,,,,1.0,Schuylar Fairris,,,
1134,0,,55.0,,,,Shelby Klein,,,
1135,1,,,,,1.0,Shelby Klein,,,
1136,2,,,,,1.0,Shelby Klein,,,
1137,0,,,,,1.0,Ryan Nepomuceno,,,
1138,1,,,,,1.0,Ryan Nepomuceno,,,
1139,2,,76.0,,,,Ryan Nepomuceno,,,
1140,0,-0.8190520854238653,76.4,0.020732963158426036,5.0,,Albert Sandoval,1.5518892996196936,0.9907442128757028,-0.5328799953148031
1141,1,,,,,1.0,Albert Sandoval,,,
1142,2,,,,,1.0,Albert Sandoval,,,
1143,0,,74.0,,,,Ben Miller,,,
1144,1,,,,,1.0,Ben Miller,,,
1145,2,,,,,1.0,Ben Miller,,,
1146,0,,60.5,,,,Chris Butterworth,,,
1147,1,,,,,1.0,Chris Butterworth,,,
1148,2,,,,,1.0,Chris Butterworth,,,
1149,0,,55.0,,,,Jabir Ponce,,,
1150,1,,,,,1.0,Jabir Ponce,,,
1151,2,,,,,1.0,Jabir Ponce,,,
1152,0,,65.0,,,,Julius Winckler,,,
1153,1,,,,,1.0,Julius Winckler,,,
1154,2,,,,,1.0,Julius Winckler,,,
1155,0,,60.5,,,,Michael Lopez,,,
1156,1,,,,,1.0,Michael Lopez,,,
1157,2,,,,,1.0,Michael Lopez,,,
1158,0,-1.693117598777502,62.5,0.017003722386154003,4.0,,Rich Korach,-2.7169419542625537,0.998953617083929,2.31516137305524
1159,1,,,,,1.0,Rich Korach,,,
1160,2,,,,,1.0,Rich Korach,,,
1161,0,,66.0,,,,Richard Smith,,,
1162,1,,,,,1.0,Richard Smith,,,
1163,2,,,,,1.0,Richard Smith,,,
1164,0,,63.0,,,,Scott Snyder,,,
1165,1,,,,,1.0,Scott Snyder,,,
1166,2,,,,,1.0,Scott Snyder,,,
1167,0,,68.5,,,,Sean Frick,,,
1168,1,,,,,1.0,Sean Frick,,,
1169,2,,,,,1.0,Sean Frick,,,
1170,0,,64.0,,,,Stephen Siegman,,,
1171,1,,,,,1.0,Stephen Siegman,,,
1172,2,,,,,1.0,Stephen Siegman,,,
1173,0,,61.0,,,,Warren Sedar,,,
1174,1,,,,,1.0,Warren Sedar,,,
1175,2,,,,,1.0,Warren Sedar,,,
1176,0,-2.3332543292510093,80.33333333333333,0.005843074812796292,3.0,,Andrew Stockdale,3.8528934401540385,0.999885179752587,1.2545091179739594
1177,1,,,,,1.0,Andrew Stockdale,,,
1178,2,,,,,1.0,Andrew Stockdale,,,
1179,0,-0.08310844624126304,64.6,4.7672765571938855,5.0,,Dan Goodman,0.13497307782361154,0.12366239757465325,0.0
1180,1,,,,,1.0,Dan Goodman,,,
1181,2,,,,,1.0,Dan Goodman,,,
1182,0,,55.0,,,,Kris Mickelson,,,
1183,1,,,,,1.0,Kris Mickelson,,,
1184,2,,,,,1.0,Kris Mickelson,,,
1185,0,,62.0,,,,Dimitri Kononov,,,
1186,1,,,,,1.0,Dimitri Kononov,,,
1187,2,,,,,1.0,Dimitri Kononov,,,
1188,0,,97.0,,,,Liz Vance,,,
1189,1,,,,,1.0,Liz Vance,,,
1190,2,,,,,1.0,Liz Vance,,,
1191,0,-0.10649788504414563,62.111111111111114,7.916785381890839,9.0,,Mike Mardigras,0.8449826331233584,0.23294304314215564,-0.0
1192,1,,61.0,,,,Mike Mardigras,,,
1193,2,,,,,1.0,Mike Mardigras,,,
1194,0,,61.0,,,,Roji Behr,,,
1195,1,,,,,1.0,Roji Behr,,,
1196,2,,,,,1.0,Roji Behr,,,
1197,0,,53.0,,,,Ryan Nixon,,,
1198,1,,,,,1.0,Ryan Nixon,,,
1199,2,,,,,1.0,Ryan Nixon,,,
1200,0,,58.0,,,,Shea Grabost,,,
1201,1,,,,,1.0,Shea Grabost,,,
1202,2,,,,,1.0,Shea Grabost,,,
1203,0,,,,,1.0,Denise Schreiner,,,
1204,1,,,,,1.0,Denise Schreiner,,,
1205,2,,78.0,,,,Denise Schreiner,,,
1206,0,,,,,1.0,Matt Schreiner,,,
1207,1,,,,,1.0,Matt Schreiner,,,
1208,2,,63.0,,,,Matt Schreiner,,,
1209,0,,65.5,,,,Bert Williams,,,
1210,1,,,,,1.0,Bert Williams,,,
1211,2,,,,,1.0,Bert Williams,,,
1212,0,,65.0,,,,Daniel Kimble,,,
1213,1,,,,,1.0,Daniel Kimble,,,
1214,2,,,,,1.0,Daniel Kimble,,,
1215,0,,75.0,,,,James Juarez,,,
1216,1,,,,,1.0,James Juarez,,,
1217,2,,,,,1.0,James Juarez,,,
1218,0,,59.0,,,,Joe Martinez,,,
1219,1,,,,,1.0,Joe Martinez,,,
1220,2,,,,,1.0,Joe Martinez,,,
1221,0,,61.0,,,,Joe canose,,,
1222,1,,,,,1.0,Joe canose,,,
1223,2,,,,,1.0,Joe canose,,,
1224,0,1.2145062998842322,61.5,20.4052946990155,4.0,,Pento Malekzadeh,-0.0,0.30238308721314533,-0.0
1225,1,,,,,1.0,Pento Malekzadeh,,,
1226,2,,,,,1.0,Pento Malekzadeh,,,
1227,0,-0.6580566226270054,61.666666666666664,1.0181177284315026,3.0,,Tom Murtiashaw,0.4059748143870521,0.7588668537925388,-0.1521686050281854
1228,1,,,,,1.0,Tom Murtiashaw,,,
1229,2,,,,,1.0,Tom Murtiashaw,,,
1230,0,,,,,1.0,Daniel Murrieta,,,
1231,1,,,,,1.0,Daniel Murrieta,,,
1232,2,,51.0,,,,Daniel Murrieta,,,
1233,0,,,,,1.0,Kenny Glassman,,,
1234,1,,,,,1.0,Kenny Glassman,,,
1235,2,,49.0,,,,Kenny Glassman,,,
1236,0,,,,,1.0,Kevin Parkhurst,,,
1237,1,,,,,1.0,Kevin Parkhurst,,,
1238,2,,57.0,,,,Kevin Parkhurst,,,
1239,0,,,,,1.0,Mad Mike Loftin,,,
1240,1,,,,,1.0,Mad Mike Loftin,,,
1241,2,,57.0,,,,Mad Mike Loftin,,,
1242,0,-4.638981045116529,60.25,0.2863802761393463,4.0,,John Opsal,-0.3608724674728475,0.982838635137717,-2.023873633558619
1243,1,,,,,1.0,John Opsal,,,
1244,2,,,,,1.0,John Opsal,,,
1245,0,-0.0,68.0,0.013859730844529608,3.0,,Nick Cheney,0.37798802563185163,0.9970300576761723,2.3783167259172258
1246,1,,,,,1.0,Nick Cheney,,,
1247,2,,,,,1.0,Nick Cheney,,,
1248,0,-0.5975925565629663,61.666666666666664,1.8463790175840016,3.0,,Oliver Uribe,-1.0647372325624875,0.7754403897532971,-0.4644647586041469
1249,1,,,,,1.0,Oliver Uribe,,,
1250,2,,,,,1.0,Oliver Uribe,,,
1251,0,,67.0,,,,Rob Levander,,,
1252,1,,,,,1.0,Rob Levander,,,
1253,2,,,,,1.0,Rob Levander,,,
1254,0,-2.4146976940466565,60.42857142857143,13.95007835114893,7.0,,Sylvain Pelletier,-0.7393338560412376,0.6240077892154579,1.308173992189084
1255,1,,,,,1.0,Sylvain Pelletier,,,
1256,2,,,,,1.0,Sylvain Pelletier,,,
1257,0,-6.01632628272357,80.66666666666667,7.323727915176395e-05,3.0,,Troy Heine,0.0,0.9999973421955146,3.820493143099152
1258,1,,,,,1.0,Troy Heine,,,
1259,2,,,,,1.0,Troy Heine,,,
1260,0,,100.0,,,,Wes Miller,,,
1261,1,,,,,1.0,Wes Miller,,,
1262,2,,,,,1.0,Wes Miller,,,
1263,0,,62.0,,,,Aaron Keigher,,,
1264,1,,,,,1.0,Aaron Keigher,,,
1265,2,,,,,1.0,Aaron Keigher,,,
1266,0,,64.0,,,,Misha Wilkinson,,,
1267,1,,,,,1.0,Misha Wilkinson,,,
1268,2,,,,,1.0,Misha Wilkinson,,,
1269,0,,56.0,,,,Tristan Kolkhorst,,,
1270,1,,,,,1.0,Tristan Kolkhorst,,,
1271,2,,,,,1.0,Tristan Kolkhorst,,,
1272,0,,110.0,,,,Bella Brenner,,,
1273,1,,,,,1.0,Bella Brenner,,,
1274,2,,,,,1.0,Bella Brenner,,,
1275,0,-0.0,86.0,6.0,3.0,,Brent Snead,0.0,0.0,0.0
1276,1,,,,,1.0,Brent Snead,,,
1277,2,,,,,1.0,Brent Snead,,,
1278,0,,65.0,,,,Devon Saucedo,,,
1279,1,,,,,1.0,Devon Saucedo,,,
1280,2,,,,,1.0,Devon Saucedo,,,
1281,0,,56.0,,,,Drew Stancliffe,,,
1282,1,,,,,1.0,Drew Stancliffe,,,
1283,2,,,,,1.0,Drew Stancliffe,,,
1284,0,,62.0,,,,Erik Rommz,,,
1285,1,,,,,1.0,Erik Rommz,,,
1286,2,,,,,1.0,Erik Rommz,,,
1287,0,,59.0,,,,Jacob Farleigh,,,
1288,1,,,,,1.0,Jacob Farleigh,,,
1289,2,,,,,1.0,Jacob Farleigh,,,
1290,0,-2.596529969455154,59.0,7.8478825985708625,3.0,,Mario Avila,0.0,0.7262366535382258,-0.0
1291,1,,,,,1.0,Mario Avila,,,
1292,2,,,,,1.0,Mario Avila,,,
1293,0,,74.0,,,,Michelle Ainsley,,,
1294,1,,,,,1.0,Michelle Ainsley,,,
1295,2,,,,,1.0,Michelle Ainsley,,,
1296,0,-0.0,72.6,4.64,5.0,,Phoenix Sprous,-0.0,0.0,-0.0
1297,1,,71.0,,,,Phoenix Sprous,,,
1298,2,,,,,1.0,Phoenix Sprous,,,
1299,0,,68.0,,,,Rob Mills,,,
1300,1,,,,,1.0,Rob Mills,,,
1301,2,,,,,1.0,Rob Mills,,,
1302,0,,70.0,,,,Tom Limanek,,,
1303,1,,,,,1.0,Tom Limanek,,,
1304,2,,,,,1.0,Tom Limanek,,,
1305,0,,56.0,,,,Joshua Winer,,,
1306,1,,,,,1.0,Joshua Winer,,,
1307,2,,66.0,,,,Joshua Winer,,,
1308,0,,73.5,,,,Jay Harper,,,
1309,1,,,,,1.0,Jay Harper,,,
1310,2,,,,,1.0,Jay Harper,,,
1311,0,,53.0,,,,Rob Byers,,,
1312,1,,,,,1.0,Rob Byers,,,
1313,2,,,,,1.0,Rob Byers,,,
1314,0,,60.0,,,,Chris Alreck,,,
1315,1,,,,,1.0,Chris Alreck,,,
1316,2,,,,,1.0,Chris Alreck,,,
1317,0,,66.0,,,,Ernie Rogers,,,
1318,1,,,,,1.0,Ernie Rogers,,,
1319,2,,,,,1.0,Ernie Rogers,,,
1320,0,,59.0,,,,Gregg Sherbon,,,
1321,1,,,,,1.0,Gregg Sherbon,,,
1322,2,,,,,1.0,Gregg Sherbon,,,
1323,0,,55.0,,,,KC Seymour,,,
1324,1,,,,,1.0,KC Seymour,,,
1325,2,,,,,1.0,KC Seymour,,,
1326,0,,61.0,,,,Tom Bell,,,
1327,1,,,,,1.0,Tom Bell,,,
1328,2,,,,,1.0,Tom Bell,,,
1329,0,,92.0,,,,William Axelrod,,,
1330,1,,,,,1.0,William Axelrod,,,
1331,2,,,,,1.0,William Axelrod,,,
1332,0,,70.0,,,,Jamie Swenson,,,
1333,1,,,,,1.0,Jamie Swenson,,,
1334,2,,,,,1.0,Jamie Swenson,,,
1335,0,,65.0,,,,Jon Scherlie,,,
1336,1,,,,,1.0,Jon Scherlie,,,
1337,2,,,,,1.0,Jon Scherlie,,,
1338,0,,71.0,,,,Nick Marks,,,
1339,1,,,,,1.0,Nick Marks,,,
1340,2,,,,,1.0,Nick Marks,,,
1341,0,,62.5,,,,Hunter Maass,,,
1342,1,,61.0,,,,Hunter Maass,,,
1343,2,,,,,1.0,Hunter Maass,,,
1344,0,,61.0,,,,Noah Wald,,,
1345,1,,,,,1.0,Noah Wald,,,
1346,2,,,,,1.0,Noah Wald,,,
1347,0,,,,,1.0,Adrian Blumberg,,,
1348,1,,60.0,,,,Adrian Blumberg,,,
1349,2,,,,,1.0,Adrian Blumberg,,,
1350,0,,,,,1.0,Chris Eck,,,
